"","user_id","created_at","screen_name","text","source","favorite_count","retweet_count","...1","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","lang","location","account_created_at","followers_count"
"1560","863666797681225728",2020-06-10 17:12:15,"Muhamma54046839","Increased cases of #COVID-19 and higher mortality rate in pakistan is serious issue , shopping in markets without observing precations celebrations of Eid business communities pressure, we as nation not following precations seriously #Red Alert who is responsible?","Twitter for Android",1,1,"COVID","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Punjab, Pakistan",2017-05-14 08:06:25,84
"1561","39230212",2020-06-10 17:11:54,"AmeliaRBeer","Fast food restaurants to print vehicle reg on packaging taken away to discourage littering. - Sign the Petition! https://t.co/ndcYtuSIpi via @UKChange  - do it #covid #covidiots @McDonaldsUK @BurgerKing @kfc","Twitter Web App",0,0,"covid","covidiots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2009-05-11 10:57:22,318
"1562","92296405",2020-06-10 17:11:53,"serenatinari","Oh là là. Meanwhile in Switzerland, canton #Valais privacy authority @sebastienfanti recommends public servants to NOT install the pilot #COVID #ContactTracing App - against the opinion of the cantonal government- because of uncertainties in terms of privacy and security #popcorn https://t.co/Rj5G7OK2Ec","Twitter Web App",9,2,"Valais","COVID","ContactTracing","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Berne, Switzerland",2009-11-24 15:29:34,1674
"1563","427742771",2020-06-10 17:11:47,"wimbledonmac","@MIZ__TEE UK equivalence made to share a van for meal relief, flouting @GOVUK guidelines #COVID-19UK","Twitter for iPhone",1,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2011-12-03 22:37:21,166
"1564","418028983",2020-06-10 17:11:44,"GiulioTerzi","I dati sul #Covid di Vò Euganeo fanno gola alla #Cina. Ecco perché - https://t.co/p7KqpocJDC https://t.co/hU5kjaKqWV @GlobalCRL @LauraHarth @oertel_janka @lucrepogge @MarianoBizzarri @GenSangiuliano @PolimenoBottai @adolfo_urso @rampi @LucioMalan @GiulioTremonti","Twitter Web App",1,0,"Covid","Cina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"it","",2011-11-21 17:17:10,57316
"1565","1199199941723181061",2020-06-10 17:11:43,"Teckzeal","Google Maps to alert users about COVID-19 travel restrictions.

#Google #Maps  #COVID-19 #GoogleMap #coronavirus #travelling #transport #india 

https://t.co/gddU035vLn https://t.co/fRsWhkcOdm","Twitter Web App",0,0,"Google","Maps","COVID","GoogleMap","coronavirus","travelling","transport","india",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-11-26 05:35:30,5
"1566","122730393",2020-06-10 17:11:43,"TechTipsGuy","Excellent graphic on #Covid risk factors #SIP https://t.co/0XUCGf2thF https://t.co/HF3tpWu4Zn","Twitter Web App",0,0,"Covid","SIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Oakland, CA",2010-03-13 18:02:55,109
"1567","3196739539",2020-06-10 17:11:31,"TriangleHou","Re-Opening after the COVID-19 shelter in place? We’ve got all the #signs you need to ensure a safe working environment. https://t.co/B6JyBPrMJ0 #COVID-19 #Coronavirus #Reopen #BackInBiz","Constant Contact - Social Posts",1,0,"signs","COVID","Coronavirus","Reopen","BackInBiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2015-05-15 21:19:58,7
"1568","2417951807",2020-06-10 17:11:18,"faheem142","We want clear and unbiased inquiry for dr salman and culprits should be behind the bars #simsonian #JusticeforDrSalman #COVID__19 #COVID19Pandemic #covid #DGISPR #cheifjusticeofpakistan #PMImranKhan https://t.co/xJgFenm2yI","Twitter for iPhone",1,3,"simsonian","JusticeforDrSalman","COVID__19","COVID19Pandemic","covid","DGISPR","cheifjusticeofpakistan","PMImranKhan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Lahore, Pakistan",2014-03-17 16:25:19,48
"1569","14945250",2020-06-10 17:11:17,"jonathanlevitt","The latest The Mental Health Technology Daily! https://t.co/ctBiv9sZZe Thanks to @dheepa_rajan @BeYouSecondary @nickwaggettacp #covid #ptsd","Paper.li",1,0,"covid","ptsd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Montreal",2008-05-29 16:08:21,23979
"1570","906726692470743042",2020-06-10 17:11:02,"assumeagoodone","#NorthKorea bhi koi piche nhi hai Bharat mein apni pehchaan banane mein!Competition neck to neck hai! #indianmedia #media #india #coronavirus #CoronaUpdatesInIndia #CoronavirusInIndia #COVID__19 #COVID #COVID19 #KimJongUn #covid_19 #COVID19India #bharat #journalism #medianeyekiya","Twitter for Android",0,0,"NorthKorea","indianmedia","media","india","coronavirus","CoronaUpdatesInIndia","CoronavirusInIndia","COVID__19","COVID","COVID19","KimJongUn","covid_19","COVID19India","bharat","journalism","medianeyekiya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hi","Columbus hasn’t arrived yet.",2017-09-10 03:51:04,11
"1571","248792704",2020-06-10 17:11:02,"CNTAMAULIPAS","Refuerza @CongresoTams medidas sanitarias #COVID-19 https://t.co/OgQf5ieM4c","WordPress.com",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","",2011-02-07 18:51:39,4421
"1572","1242597286544211970",2020-06-10 17:10:53,"DOCBrandonMB","A doorbell camera captured this 80-year-old grandpa dancing in joy after picking up essentials from his daughter's house. Loving Life!

#PureJoy #Uplift #TheUplift #COVID #Senior #Elder #Dance #JustDance #Love #Laugh #Life #Home #Family #Positivity #ShareJoy https://t.co/M9OomnIO32","Buffer",0,0,"PureJoy","Uplift","TheUplift","COVID","Senior","Elder","Dance","JustDance","Love","Laugh","Life","Home","Family","Positivity","ShareJoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Brandon, Manitoba",2020-03-24 23:40:59,1
"1573","1252627620052729858",2020-06-10 17:10:20,"podfestlive","Podrush: Goldvid or Coldvid? #Podcasting during Covid-19! on https://t.co/D7Uedyf0Tu https://t.co/koQyJ76Ns9 #covid","Hootsuite Inc.",0,0,"Podcasting","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","podcastfestival.events",2020-04-21 15:58:49,137
"1574","1597339532",2020-06-10 17:10:15,"IELconnects","Join the #RiseUpForEquity summit at 2:15 today, with @ronaldcope2 of @ChildrensAidNYC and @PrincipalFarid and @csdmejia of Paul Laurence Dunbar MS, to examine the implementation of key school strategies to address the inequities &amp; resource disparities highlighted by #COVID-19.","Hootsuite Inc.",0,1,"RiseUpForEquity","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Washington, DC",2013-07-16 02:40:20,5143
"1575","322226150",2020-06-10 17:10:15,"FCEnetwork","Join the #RiseUpForEquity summit at 2:15 today, with @ronaldcope2 of @ChildrensAidNYC and @PrincipalFarid and @csdmejia of Paul Laurence Dunbar MS, to examine the implementation of key school strategies to address the inequities &amp; resource disparities highlighted by #COVID-19.","Hootsuite Inc.",1,2,"RiseUpForEquity","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Retweets don't = endorsements",2011-06-22 20:50:45,2414
"1576","66489082",2020-06-10 17:10:15,"CommSchools","Join the #RiseUpForEquity summit at 2:15 today, with @ronaldcope2 of @ChildrensAidNYC and @PrincipalFarid and @csdmejia of Paul Laurence Dunbar MS, to examine the implementation of key school strategies to address the inequities &amp; resource disparities highlighted by #COVID-19.","Hootsuite Inc.",2,1,"RiseUpForEquity","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Washington, DC",2009-08-17 21:16:39,5858
"1577","122489940",2020-06-10 17:10:06,"SoyNuevaPrensa","Sector automotor a 25% de su capacidad - https://t.co/2Axb18VJ4X

#SoyNuevaPrensa #Automóviles #Autopartes #Canatame #Coronavirus #Covid #Crisis #Guayana #Venezuela #Economía #Featured #Microfinanzas https://t.co/oHLs0SpDer","SNPD",0,0,"SoyNuevaPrensa","Automóviles","Autopartes","Canatame","Coronavirus","Covid","Crisis","Guayana","Venezuela","Economía","Featured","Microfinanzas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Ciudad Guayana",2010-03-12 22:14:34,108206
"1578","1246554941306658816",2020-06-10 17:10:04,"autonalcongreso","Entrevistamos a Ignacio Sáez de Tejera, gerente del Grupo Hoteles Dauro en Granada. Habla sobre el duro golpe del #Covid a su sector, la incertidumbre y desesperación a la que se enfrentan. ""No tenemos propuestas claras de como vamos a salir adelante."" 
https://t.co/rAljiY29oj https://t.co/TUHm0VyUKe","Buffer",0,0,"Covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","España",2020-04-04 21:47:22,365
"1579","858992971374632960",2020-06-10 17:10:02,"ACR_Trust","#covid-19 can make anxieties worse and situations more dangerous, contact @talkingstalking for support https://t.co/7RIFCkx4zc","Buffer",0,1,"covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","North East, England",2017-05-01 10:34:18,1923
"1580","820542296",2020-06-10 17:10:00,"Leapgen","How have you adapted to #remotework since the #COVID pandemic started? Any #workforce organizational #tools that help? Tell us by taking our 1-minute LeapPulse #survey. Help improve the #nowofwork #FutureofWork: https://t.co/0VetAKQF0U #digitaltransformation #workingfromhome #HR https://t.co/cOtKpX3bFH","TweetDeck",1,0,"remotework","COVID","workforce","tools","survey","nowofwork","FutureofWork","digitaltransformation","workingfromhome","HR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Manhattan Beach, CA",2012-09-12 23:43:11,1776
"1581","87980366",2020-06-10 17:09:58,"attorneycredits","Need some tips on running your practice remotely 

During the #COVID pandemic??

https://t.co/EQrbU2Qu5a https://t.co/8yz0Q1gYPP","Twitter Web App",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","San Diego, California",2009-11-06 16:49:26,1195
"1582","97329658",2020-06-10 17:09:41,"boonbar","Instrucciones para abrazarnos de nuevo #Covid-19    https://t.co/SUeGlUCsSY","Twitter Web App",1,0,"Covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Caracas",2009-12-17 01:12:41,44692
"1583","371329424",2020-06-10 17:09:40,"twitneuz","Thank you @MetrocrestHelps for your tireless service to help our community these unprecedented times &amp; making it so easy to drop-off food donations #covid contactless via drive-thru curbside
#BeANeighbor #NeighborsHelpingNeighbors #InThisTogether #GiveTogetherNowDallas #covid19 https://t.co/NtURbjDLyv","Twitter for Android",0,0,"covid","BeANeighbor","NeighborsHelpingNeighbors","InThisTogether","GiveTogetherNowDallas","covid19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Coppell, TX",2011-09-10 16:55:05,82
"1584","773561513755996160",2020-06-10 17:09:29,"NeCLO_Cultura","No hay aún una respuesta definitiva para explicar por qué los hombres sufren más la #COVID-19 pero podemos apuntar a varias causas. 
https://t.co/UOIPqYgZHm","Twitter for Android",1,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Valencia",2016-09-07 16:40:11,1574
"1585","1261140014345281536",2020-06-10 17:09:26,"daughteroncall1","A doorbell camera captured this 80-year-old grandpa dancing in joy after picking up essentials from his daughter's house. Loving Life!

#PureJoy #Uplift #TheUplift #COVID #Senior #Elder #Dance #JustDance #Love #Laugh #Life #Home #Family #Positivity #ShareJoy https://t.co/KB91s5BhxU","Buffer",0,0,"PureJoy","Uplift","TheUplift","COVID","Senior","Elder","Dance","JustDance","Love","Laugh","Life","Home","Family","Positivity","ShareJoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Brandon, Manitoba",2020-05-15 03:43:10,0
"1586","216574569",2020-06-10 17:09:25,"butimissyou","@TimMurtaugh @JasonMillerinDC lets call trump rallys ‘demonstrations/protests’. To avoid #covid scrutiny 🇺🇸","Twitter for iPhone",0,0,"covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Wisconsin, USA",2010-11-17 03:48:22,43
"1587","62528754",2020-06-10 17:09:12,"marshadiamond","#foodservice #foodservices #covid and beyond #flexibility #technology #robotics #food safety kudos to FCSI The Americas https://t.co/KTVD2kZI63","LinkedIn",0,0,"foodservice","foodservices","covid","flexibility","technology","robotics","food",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","North America",2009-08-03 14:38:24,1655
"1588","522299506",2020-06-10 17:09:10,"progresohispano","Gobernador Cooper pide a manifestantes realizarse test de COVID-19 https://t.co/43UbvHx9Qf vía @rebruces 

#RoyCooper #Test #COVID-19 #NC #EEUU #Protestas #PHNews","Twitter for Android",0,0,"RoyCooper","Test","COVID","NC","EEUU","Protestas","PHNews",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Charlotte, NC, USA.",2012-03-12 14:33:57,496
"1589","206209833",2020-06-10 17:09:09,"DiaADiaNews1","#Guatemala estableció esta semana nuevos #protocolos para la #clasificación de #pacientes con #COVID-19 https://t.co/hgftNYAFmx","Bitly",0,0,"Guatemala","protocolos","clasificación","pacientes","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Los Angeles, CA",2010-10-22 14:01:15,634
"1590","2371885698",2020-06-10 17:09:07,"Caring4theAges","We have been asking our readers to share their experiences in #PALTC during the #COVID pandemic. Got many wonderful stories. Here are some https://t.co/LadoyXC50c
Looking forward to more
@COVID_LTC @AMDApaltc @PiaMLorenzo @karlsteinberg 
#WeArePALTC","Twitter Web App",1,1,"PALTC","COVID","WeArePALTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2014-03-04 13:07:18,935
"1591","1094173872939765760",2020-06-10 13:58:53,"S_ReillyHii","Great use of #dataviz in this story about #London #transport during #covid:  https://t.co/PQnhVO1vm5","Twitter for iPhone",1,1,"dataviz","London","transport","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","London, England",2019-02-09 09:59:14,275
"1592","1094173872939765760",2020-06-10 17:09:01,"S_ReillyHii","The #covid comms tactic of showing no regret for anything continues. It’s right we need proper inquiry when this is all over. But I really struggle to understand what good #Boris or Gov think it’s doing them to not voice regret or contrition at this stage.  #dailybriefings","Twitter for iPhone",1,1,"covid","Boris","dailybriefings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","London, England",2019-02-09 09:59:14,275
"1593","1244155838283087874",2020-06-10 17:09:00,"lord_lfc_96","@AldiUK when will you be sticking zero carb bread! #covid #supermarket #keto #diabetes","Twitter for Android",1,0,"covid","supermarket","keto","diabetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2020-03-29 06:54:17,10
"1594","1011055111",2020-06-10 17:08:58,"EmCochrane1","Join us as a hacker or a coach! Are you a student, professional or expert &amp; wish to help us to find solutions to help post-crisis Africa? Apply here! https://t.co/wybrcxina4 @HECParis @HECParisEnt @HECParisExecEd @HECParisSnO @incubateurhec @HECAlumni #COVID #Africa https://t.co/AE3WgzodSI","Twitter Web App",0,0,"COVID","Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Paris",2012-12-14 12:27:11,424
"1595","1246746525939699715",2020-06-10 17:08:50,"SikhSoup","Daily deliveries to the elderly &amp; Isolated still continues #covid-19 @PauletteHamilto @CllrNKKooner @BVSC @waheedsaleem @WestMidsPCC @khalid4PB @bbcmtd @sandwellcouncil @UKLabour @HandsworthWMP @BhamCityCouncil @PerryBarrWMP @LozellsWMP @RossKemp https://t.co/b0LN29EOdB","Twitter for Android",8,3,"covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","United Kingdom Birmingham",2020-04-05 10:30:23,131
"1596","70170215",2020-06-10 17:08:48,"axidentaltrader","Why Euro will go bust ? https://t.co/SOGLGRNiD4 #balancesheet #covid #ecb #ecbbalancesheetexpansion #excessliquidity #stimulatetherecovery","Revive Social App",0,0,"balancesheet","covid","ecb","ecbbalancesheetexpansion","excessliquidity","stimulatetherecovery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2009-08-30 17:43:24,171219
"1597","1233145086269173760",2020-06-10 17:08:47,"TheNationUS","via @JPAhub on Instagram. Derek Chauvin And George Floyd Knew Each Other, and “bumped heads”. Recently had dispute over salary. #BlackintheIvory #BlackLivesMatterUK #AllLivesMatter #AllLivesMatters #COVID19 #COVID #BackTheBlue #Anonymous https://t.co/XMUoUtpu4z","Twitter for iPhone",2,1,"BlackintheIvory","BlackLivesMatterUK","AllLivesMatter","AllLivesMatters","COVID19","COVID","BackTheBlue","Anonymous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2020-02-27 21:41:25,768
"1598","1123528448331456512",2020-06-10 17:08:46,"WangXianfeng8","General Administration of Sport of China donated surgical masks to its Pakistani counterpart, Ministry of Inter-provincial Coordination, to help Pakistani brothers and sisters fight against #COVID-19 pandemic. China stands firmly with Pakistan through this difficult time. https://t.co/FbfS8d9GPh","Twitter for iPhone",13,1,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Islamabad, Pakistan اسلام آباد, پاکستان",2019-05-01 10:03:51,6646
"1599","1142783401268830209",2020-06-10 17:08:36,"MaurChiur","Certo si parla di Roma e del Lazio ma della #lombardia è vietato! Disinformazione a tutto gas!! ""Il virus non è per niente sparito"" | #focolaio anche a Milano #facciamorete #RegioneLombardia #Fontana #Gallera #covid #coronavirus  https://t.co/saOidY20o3","Twitter for iPhone",1,0,"lombardia","focolaio","facciamorete","RegioneLombardia","Fontana","Gallera","covid","coronavirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"it","",2019-06-23 13:16:09,84
"1600","769042670626959360",2020-06-10 17:08:32,"PierFornasari","MSC Therapy for Acute Respiratory Distress Syndrome; It’s Time to Accelerate Clinical Trials for #COVID-19 Patients in Need https://t.co/ocxEkg07wF","WordPress.com",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","DIRECTOR",2016-08-26 05:23:56,288
"1601","1049623556949200897",2020-06-10 17:08:22,"fzcczambia","Alexandre Degré, FZCC, Executive Director, « French and Zambian companies, members of the French Zambian Chamber of Commerce, continue to mobilize &amp; support the fight against #COVID-19 in Zambia through a second campaign”. @BolloreLog, @bureauveritas , Zamastone 1/2 https://t.co/eUDhLXNgiT","Twitter Web App",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Lusaka, Zambia",2018-10-09 11:32:11,118
"1602","21870146",2020-06-10 17:08:20,"LeoBrincat","#COVID-19 economic impact will be 'unprecedented and long-lasting', #OECD warns  : According to its Chief Economist “it is the most uncertain and dramatic outlook since the creation of the OECD"". https://t.co/V8XaRx0nGL","Twitter for iPhone",0,0,"COVID","OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Malta",2009-02-25 14:26:10,4033
"1603","1203060069858004992",2020-06-10 13:11:37,"ThinkGlobalHlth","In New York, people of color make up 65 percent of all essential workers-- a figure which demonstrates how the #COVID pandemic targets race. #Race #Justice #Equality https://t.co/pyyblIOv1k","SocialFlow",4,2,"COVID","Race","Justice","Equality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-12-06 21:14:31,1907
"1604","1203060069858004992",2020-06-10 13:07:16,"ThinkGlobalHlth","'Data and technology basically rule our lives, so why aren’t they being used more effectively in the health care field?' @rohinirajgopal raises a pertinent question when trying to figure out how the #COVID epidemic spread so quickly. #Pandemic #Tech https://t.co/IdJRadoKEE","SocialFlow",1,5,"COVID","Pandemic","Tech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-12-06 21:14:31,1907
"1605","1203060069858004992",2020-06-10 15:07:04,"ThinkGlobalHlth","Russia's response to the #COVID pandemic has been a mixed bag. As @jtwigg9 points out, 'associated headlines have ranged from the tragic to the absurd.' #Pandemic #Russia https://t.co/B4auUBAMF9","SocialFlow",1,0,"COVID","Pandemic","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-12-06 21:14:31,1907
"1606","1203060069858004992",2020-06-10 17:08:02,"ThinkGlobalHlth","If Sweden wants to implement a more effective #COVID response strategy, it could start with widespread testing and enforcing stronger social distancing regulations write @kleachkemon and Theo Vos. #Strategy #Response https://t.co/nZ6PfgmCkp","SocialFlow",3,0,"COVID","Strategy","Response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-12-06 21:14:31,1907
"1607","1195448130390487040",2020-06-10 17:08:01,"FirstVets","@TLC63067 @feingold32 Same thing.
In America, every month avg of 50,000 Americans die from something. Average it out.
Ironic it only attacked the sick+elderly? How many of them were dying+would have died without #coronavirus?
#Dems+#FakeNews were too happy to destroy the economy+blame #Trump. #COVID https://t.co/ASvqbgGPdr","Twitter Web App",1,0,"coronavirus","Dems","FakeNews","Trump","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2019-11-15 21:07:41,2261
"1608","1239324483699314694",2020-06-10 17:08:01,"evensteven2666","Did anyone regret buying so much toilet paper? #covid","Twitter for iPhone",0,0,"covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2020-03-15 22:56:05,27
"1609","418210792",2020-06-10 17:07:56,"donamarie72","Since some #schools have opened have there been any cases of #covid-19? If there has. Has this been in #schoolstaff or #children and #youngpeople?","Twitter for Android",0,0,"schools","covid","schoolstaff","children","youngpeople",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","North West, England",2011-11-21 22:06:27,43
"1610","3172849161",2020-06-10 17:07:56,"Kasawoura2019","#COVID-19 Les pouvoirs publics ne peuvent pas espérer pas espérer que les Guinéens s’engageraient pleinement dans la lutte et changeront significativement de comportement s’ils ne sont pas en mesure de répondre à leur besoin et garantir l’accès aux services sociaux de base.","Twitter for iPhone",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr","Guinée",2015-04-16 14:13:51,831
"1611","3172849161",2020-06-10 16:42:58,"Kasawoura2019","#COVID-19 Les leçons apprises des épidémies précédentes montrent qu’il est nécessaire de communiquer de façon à amener les populations à identifier les risques, à évaluer et comprendre leurs vulnérabilités.","Twitter for iPhone",1,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr","Guinée",2015-04-16 14:13:51,831
