"","user_id","created_at","screen_name","text","source","favorite_count","retweet_count","...1","...2","...3","...4","...5","lang","location","account_created_at","followers_count"
"466","46335511",2019-05-12 20:41:08,"Trevornoah","Thank you for spending your Saturday night with me San Diego! You were amazing! 🙏🏾 #ViejasArena #LoudAndClearTour 📷: @betsnewman https://t.co/6Wq3jAwpnk","Twitter for iPhone",3173,202,"ViejasArena","LoudAndClearTour",NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"467","46335511",2019-05-11 01:32:38,"Trevornoah","When you love what you do, it keeps you looking young!
#LoudAndClearTour https://t.co/hJkJlhpPhB","Twitter for iPhone",11213,826,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"468","46335511",2019-05-09 14:18:45,"Trevornoah","A little throwback for you 🙌🏾 Enjoy! https://t.co/PZ0wmOx2SY","Twitter for iPhone",453,43,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"469","46335511",2019-05-09 13:12:59,"Trevornoah","Bernie Sanders had a public access TV show in the ‘80s. We sifted through the unearthed footage and hoooboy… https://t.co/trO27E9pZR","Twitter for iPhone",0,2628,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"470","46335511",2019-05-08 18:25:37,"Trevornoah","Just added new dates to my LOUD &amp; CLEAR Tour! Ticket Pre-sale starts TODAY! https://t.co/G1H9lkW1kj Use code: “IsThisThingOn” to get the best seats. Then we will just make fun of everyone who waited that has to sit behind you! 🙌🏾 https://t.co/lfliNj9Xot","Twitter for iPhone",851,73,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"471","46335511",2019-05-06 13:55:25,"Trevornoah","How the robots are gonna celebrate after they've wiped us out 🎥: Insta utsource_tech https://t.co/Vk43MKBaJE","Twitter for iPhone",6507,1345,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"472","46335511",2019-05-05 19:48:51,"Trevornoah","😰 https://t.co/6jD7Dn0sc7","Twitter for iPhone",2267,240,NA,NA,NA,NA,NA,"und","New York, NY",2009-06-11 07:03:48,10717603
"473","46335511",2019-05-04 04:38:48,"Trevornoah","Philly you were 🔥 Thank you to everyone that came to the shows tonight! Let’s do it again tomorrow night 🙌🏾 #LoudAndClearTour https://t.co/2d9hYL63hp","Twitter for iPhone",1291,69,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"474","46335511",2019-05-03 16:19:08,"Trevornoah","Some are calling the Arctic the new Africa, and the original Africa has some tips for when the white people come. Full piece: https://t.co/pspRO4O4ww https://t.co/K7ONLcLQxR","Twitter for iPhone",0,1650,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"475","46335511",2019-05-03 15:30:31,"Trevornoah","It costs NYC, $2,000 to arrest someone. It costs them $500 per night to jail them on Rikers Island.

If someone is sentenced to 60 days in jail because they didn't pay a $2.75 subway fare, it costs the city, $22,000.","Twitter for iPhone",0,20844,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"476","46335511",2019-05-02 18:31:22,"Trevornoah","""The conversations around reparations have been spun."" @trevornoah breaks down the racial divide in American politics in the debut of #EmergingHollywood with @cthagod: https://t.co/kX11hM68np https://t.co/yh6PMcnEWa","Twitter for iPhone",0,135,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"477","46335511",2019-05-02 12:45:41,"Trevornoah","“America, I feel like I found a fundamental flaw in your democracy: You have no defense against someone just being a dick.”

William Barr shows up to his Senate testimony with his middle finger held high. https://t.co/41j5OsdqeA","Twitter for iPhone",0,1092,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"478","46335511",2019-05-01 22:36:45,"Trevornoah","One person in this picture works hard in the gym. The other person has an Oscar and the Rock is wearing a cool suit. @ItsRamiMalek @TheRock 📸: @hhgarcia41 #Time100 https://t.co/Tbe11OmIO6","Twitter for iPhone",15885,1229,"Time100",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"479","46335511",2019-04-30 14:16:46,"Trevornoah","😂🙌🏾  🎥: @JayShettyIW https://t.co/ArCXR1yXHy","Twitter for iPhone",8770,1574,NA,NA,NA,NA,NA,"und","New York, NY",2009-06-11 07:03:48,10717603
"480","46335511",2019-04-28 17:59:23,"Trevornoah","Thank you to the 13,000 people in Chicago that came out last night and made it so incredible! 🙏🏾 please DM each of your names so I can tag everyone in the video 😂#LoudAndClearTour https://t.co/GaxkZW1VCk","Twitter for iPhone",8012,577,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"481","46335511",2019-04-28 00:43:07,"Trevornoah","Excited to be playing the United Center tonight! See you in a bit Chicago. #LoudAndClearTour https://t.co/TipfrjF5RY","Twitter for iPhone",4113,185,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"482","46335511",2019-04-26 17:24:03,"Trevornoah","Dear @united if I'm telling you that my iPad is at baggage handing because I'm tracking it why are you saying you still need to find it? 🧐","Twitter for iPhone",5396,277,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"483","46335511",2019-04-25 14:45:27,"Trevornoah","On Thursday we throw it back and it's Crazy Normal! https://t.co/JDyCcXgLQh","Twitter Web App",351,33,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"484","46335511",2019-04-25 14:03:40,"Trevornoah","This is adorable! 🎥: Insta inkaholic__ https://t.co/wDKDWHon8j","Twitter for iPhone",5255,535,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"485","46335511",2019-04-25 01:44:45,"Trevornoah","This week on Unsolved Mysteries: White House Edition, what does Ivanka Trump actually do? https://t.co/sYClNvBOlF","Twitter for iPhone",0,3296,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"486","46335511",2019-04-24 15:09:05,"Trevornoah","I stole this pic from @hasanminhaj 🙌🏾  who probably stole it from @mosalah #Time100 https://t.co/I3M68HTQov","Twitter for iPhone",26747,2263,"Time100",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"487","46335511",2019-04-23 19:42:23,"Trevornoah","Didn't watch the Marvel movies leading up to Avengers: Endgame? @RoyWoodJr has you covered. https://t.co/ZKIWCKO97j","Twitter for iPhone",0,2400,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"488","46335511",2019-04-23 18:27:23,"Trevornoah","My new podcast “On Second Thought” launches TODAY on #Luminary.
If you’re going to tell people you’ve been listening since day one then today is that day. Where are my day ones at? https://t.co/Ykg8yZ9iAb https://t.co/tF5NJGeUBd","Twitter for iPhone",3664,468,"Luminary",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"489","46335511",2019-04-23 13:51:04,"Trevornoah","😂😂😂😂😂 🙌🏾🎥: @steadywithagoat https://t.co/8hewe85Hxy","Twitter for iPhone",7748,1479,NA,NA,NA,NA,NA,"und","New York, NY",2009-06-11 07:03:48,10717603
"490","46335511",2019-04-23 03:56:42,"Trevornoah","Live and learn 😂 https://t.co/JalfCiAoN3","Twitter for iPhone",11328,1014,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"491","46335511",2019-04-23 03:17:53,"Trevornoah","Arts and crafts at my son preschool looking like #GameOfThrones opening credits https://t.co/Q9R5G5MMG7","Twitter for iPhone",0,8313,"GameOfThrones",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"492","46335511",2019-04-21 19:54:33,"Trevornoah","Happy Easter to everyone who celebrates it! To everyone who doesn’t just enjoy this video of a cute little bunny 🐰 🎥: Insta livslovelylops https://t.co/mLrS4DuzLk","Twitter for iPhone",26424,2752,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"493","46335511",2019-04-20 18:42:16,"Trevornoah","Thank you to everyone that came to the show last night 🙏🏾 Let’s do it again tonight Irving, TX! 🙌🏾 #LoudAndClearTour https://t.co/CVwLhxNUWL","Twitter for iPhone",2920,167,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"494","46335511",2019-04-20 05:53:02,"Trevornoah","Mistakes https://t.co/WXiN7CHsG5","Twitter for iPhone",25920,4167,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"495","46335511",2019-04-19 18:17:10,"Trevornoah","Excited to add a handful of summer dates to my #LoudAndClearTour

Las Vegas, NV - Stateline, NV - Santa Rosa, CA - Toledo, OH - Montreal, CAN - Hampton, NH &amp; Bangor, ME!

You can find tickets here: https://t.co/xqpKJ9oXfI 🙌🏾 https://t.co/shmaMVxtO7","Twitter for iPhone",756,76,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"496","46335511",2019-04-19 14:33:14,"Trevornoah","When you get paid Vs when the direct debit hits 😂 🎥 Insta: the_baby_mooch https://t.co/89uMRgQUYh","Twitter for iPhone",6468,1142,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"497","46335511",2019-04-18 13:59:41,"Trevornoah","South Africa! My book ""Born A Crime"" has been adapted for young readers. You can find it at your local bookstore. Unless you don't have a local bookstore. In which case you'll need to go to someone else's bookstore. But just know if you shop there it then becomes your bookstore. https://t.co/w0UP73PuDP","TweetDeck",5992,863,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"498","46335511",2019-04-17 22:02:20,"Trevornoah","Just hit 1 Million subs on my Youtube! 🎉 Thank you to everyone who subscribed. If you aren’t a subscriber please don’t try and accept this thank you. Unless however you go subscribe and come back. If that’s the case, thank you for letting me thank you 🙏🏾 https://t.co/JpqoZP7tQ2","Twitter for iPhone",28300,1608,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"499","46335511",2019-04-17 14:51:37,"Trevornoah","Me getting out of a boring conversation 🙌🏾😂

🎥: Insta Erik3run https://t.co/K6gaK0348y","Twitter for iPhone",11608,2300,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"500","46335511",2019-04-17 13:51:18,"Trevornoah","The Daily Show is up for four #Webbys! Vote below. Come on, you're at work reading Twitter, we know you have time.

Vote for #BetweenTheScenes - https://t.co/xNZ1PgiApJ","Twitter for iPhone",0,50,"Webbys",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"501","46335511",2019-04-16 21:05:54,"Trevornoah","Going LIVE in less than 30 mins with @latimes 🙌🏾 https://t.co/jxQqCZtHbg","Twitter for iPhone",723,51,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"502","46335511",2019-04-16 18:26:00,"Trevornoah","I didn’t know I was gonna find out about what @TrevorNoah’s anaconda wants. You're welcome, @NICKIMINAJ. https://t.co/yFaUAggIHN","Twitter for iPhone",0,466,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"503","46335511",2019-04-16 14:31:15,"Trevornoah","Today at 3pm 🙌🏾 @TheEllenShow https://t.co/fvHUpTF36X","Twitter for iPhone",9779,1322,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"504","46335511",2019-04-15 23:16:38,"Trevornoah","Find someone that looks at you the way I look at Stephen! Tune into @colbertlateshow tonight to find out if we even exchange words. 👀 #FlippedInterview https://t.co/ppPI4sU4Eb","Twitter for iPhone",5902,373,"FlippedInterview",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"505","46335511",2019-04-13 16:29:51,"Trevornoah","Thank you Mass! Such an amazing crowd. 🙌🏾 Next stop... Royal Farms Arena. See you tonight Baltimore, MD! #LoudAndClearTour 📷: @ruminasean https://t.co/XN8DmeW9ws","Twitter for iPhone",1563,93,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"506","46335511",2019-04-11 15:46:30,"Trevornoah","Fact: I don’t like being tickled. Unless however... you happen to be @Oprah. In which case... tickle away. But everyone else, keep your tickle monster hands away from me! 👋🏾 🎥: @ruminasean https://t.co/ranvj9ZlBz","Twitter for iPhone",45679,4105,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"507","46335511",2019-04-11 03:14:28,"Trevornoah","A little powder, a little conversation, and a lot of @trevornoah! See y’all later tonight on @thedailyshow. https://t.co/0esgTtMGr9","Twitter for iPhone",0,2720,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"508","46335511",2019-04-11 02:22:16,"Trevornoah","My first time doing @thedailyshow and I walked into this surprise from @trevornoah! Tune in tonight at 11 PM. https://t.co/Ve5NoPXeqR","Twitter for iPhone",0,2332,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"509","46335511",2019-04-09 14:09:50,"Trevornoah","Excited to announce that @randomhousekids have adapted my book for younger readers! IT’S TREVOR NOAH: BORN A CRIME, is out TODAY! You can order it online here: https://t.co/S05nMt5sKS #ItsTrevorNoah https://t.co/TDVlAfnz6x","Twitter for iPhone",1879,262,"ItsTrevorNoah",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"510","46335511",2019-04-06 19:16:33,"Trevornoah","When you hit 4 million followers on the gram! 🙏🏾 🎥: @bleach_media https://t.co/ZxmedvlB54","Twitter for iPhone",10847,640,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"511","46335511",2019-04-06 14:00:41,"Trevornoah","Me and my squad after we just got fresh haircuts 

🎥: @cesarmillan https://t.co/m8irN1aQHE","Twitter for iPhone",14612,1749,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"512","46335511",2019-04-04 16:59:05,"Trevornoah","The mainstream media won’t report it, but we’re nominated for a bunch of #Webbys!

Vote for #BetweenTheScenes: https://t.co/xNZ1PgiApJ","Twitter for iPhone",0,93,"Webbys","BetweenTheScenes",NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"513","46335511",2019-04-04 03:54:00,"Trevornoah","Having an African passport means arriving from one place and rushing to the embassy of the next place praying your visa will be processed in time for your next trip. 

Spontaneous travel is a western privilege. I always remind my American friends that their passport has power.","Twitter for iPhone",0,4624,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"514","46335511",2019-04-03 19:59:43,"Trevornoah","Today, we remember the time Obama used a selfie stick, the worst scandal in presidential history. https://t.co/0PFDpjk9AF","Twitter for iPhone",0,15154,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"515","46335511",2019-04-02 19:34:46,"Trevornoah",".@BarackObama you seein' this shit https://t.co/kveZ03qDsl","Twitter for iPhone",0,22936,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"516","46335511",2019-04-02 18:13:26,"Trevornoah","Had an amazing time this weekend at the @NAACP Image awards. Big congrats to the entire @TheDailyShow team for winning Outstanding Writing in a Comedy Series. Honored to be apart of it! Suit By: @Ferragamo Photo: @RichFury @GettyImages https://t.co/qI3IIp2Vd1","Twitter for iPhone",6876,452,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"517","46335511",2019-04-02 16:19:03,"Trevornoah","The highest mountains are the ones worth climbing.","Twitter for iPhone",11833,2468,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"518","46335511",2019-04-01 19:12:07,"Trevornoah","When you learn German to get closer to your dad, but accidentally get closer to Hitler. #BetweenTheScenes https://t.co/oJ4Mp1AsW7","Twitter for iPhone",0,1613,"BetweenTheScenes",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"519","46335511",2019-03-28 15:31:18,"Trevornoah","When Bae wants you to stop looking at your phone! 😂      
🎥: Insta ChillWildLife https://t.co/FMwrhyjURS","Twitter for iPhone",13701,2540,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"520","46335511",2019-03-28 04:42:10,"Trevornoah","Meet Pete Buttigieg: a name to remember (and learn how to pronounce). https://t.co/xj6InPYMRy","Twitter for iPhone",0,8505,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"521","46335511",2019-03-28 01:31:43,"Trevornoah","My bucket list is now watching my dude Will Smith check everything off MY bucket list. 😂🙌🏾 https://t.co/U7xZudM6LJ #WillSmithsBucketList https://t.co/6OztzGfwPl","Twitter for iPhone",2541,332,"WillSmithsBucketList",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"522","46335511",2019-03-26 12:54:00,"Trevornoah","For anyone confused about reparations. #BetweenTheScenes https://t.co/Tpb7O3qRkl","Twitter for iPhone",0,3103,"BetweenTheScenes",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"523","46335511",2019-03-24 16:40:07,"Trevornoah","Thank you for such an amazing weekend SC! 🙏🏾 #LoudAndClearTour continues... See you soon MA, MD, TX, &amp; MI 🕺🏾 https://t.co/aMI8UOAY2N","Twitter for iPhone",687,35,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"524","46335511",2019-03-23 04:53:18,"Trevornoah","THIS JUST HAPPENED LIVE!!! https://t.co/vEYfjtTo7S","Twitter for iPhone",0,62500,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"525","46335511",2019-03-22 16:08:13,"Trevornoah","The crew setting up for tonight’s show at Bon Secours Arena! See you tonight Greenville, SC! 🙌🏾 #LoudAndClearTour https://t.co/lf1MSNS70y","Twitter for iPhone",795,60,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"526","46335511",2019-03-22 14:12:02,"Trevornoah","Channeling my inner @jtimberlake for some proper Friday feels. See you tonight South Carolina! #BonSecoursArena #LoudAndClearTour 
🎥: @bleach_media 
vid cameo: @roywoodjr 🙌🏾 https://t.co/bEvcx8dBXz","Twitter for iPhone",2017,166,"BonSecoursArena","LoudAndClearTour",NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"527","46335511",2019-03-21 20:53:14,"Trevornoah","AT&amp;T-DIRECTV is about to drop Comedy Central and up to 22 other channels. If that happens, you won’t be able to watch The Daily Show with me! Call 888-250-5557 and tell AT&amp;T-DIRECTV to keep Comedy Central. Go to https://t.co/LZM2HQYIQN for more info. #keepviacom https://t.co/szA9Ys73UE","Twitter for iPhone",11496,4311,"keepviacom",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"528","46335511",2019-03-21 14:01:00,"Trevornoah","Life really do be like that sometimes 🎥: @kingxaviara I can’t stop watching 😂😂 https://t.co/02RAtK5evz","Twitter for iPhone",5266,1082,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"529","46335511",2019-03-20 14:02:31,"Trevornoah","Be Happy. Not because everything is good, but because you can see the good in everything! 🎥: Insta stay_positive_human https://t.co/5nAEPfxnxQ","Twitter for iPhone",16643,2967,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"530","46335511",2019-03-18 17:51:32,"Trevornoah","So Much @UsMovie, So Little Time: @TrevorNoah &amp; @Lupita_Nyongo talk fan art, casting and Evil Lupita. https://t.co/5YqlVcD1Oc","Twitter for iPhone",0,819,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"531","46335511",2019-03-18 15:07:47,"Trevornoah","South Carolina! I’ll be at the Bon Secours Arena on Fri &amp; the Charleston Coliseum on Sat. 🙌🏾 Hope to see you there. https://t.co/YAB8Dl3SwV #LoudAndClearTour","Twitter for iPhone",412,37,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"532","46335511",2019-03-17 02:21:24,"Trevornoah","Ft Lauderdale &amp; St Augustine you were amazing! Thank you to everyone that came out! 🙏🏾 See you next weekend South Carolina 🙌🏾 #LoudAndClearTour https://t.co/dAhIk47cMr","Twitter for iPhone",4304,322,"LoudAndClearTour",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"533","46335511",2019-03-16 17:29:15,"Trevornoah","Happy Birthday to my African brother @joelembiid. For your birthday I'll let you beat me in FIFA!🤗🎂 https://t.co/A7kO7rznmm","Twitter for iPhone",6504,278,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"534","46335511",2019-03-15 16:15:21,"Trevornoah","Montréal, we’re going big for the @justforlaughs Festival this year. July 26th at the Bell Centre. Who’s coming? https://t.co/Hex2lMzjSD #JFLMTL","Twitter for iPhone",376,30,"JFLMTL",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"535","46335511",2019-03-15 14:31:32,"Trevornoah","Ever wonder who composes CNN’s exhilarating breaking news music? Meet Newsician Franka von Schmidt (@DesiLydic): https://t.co/5I599m38Zn","Twitter for iPhone",0,231,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"536","46335511",2019-03-12 21:55:22,"Trevornoah","93% of people who see this will think I’m an amazing guitar player. The other 17% will know I’m better at fractions. 📸: @PeggySirotaInc @EW https://t.co/AmfFF3Ma8R","Twitter for iPhone",6124,306,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"537","46335511",2019-03-11 14:13:42,"Trevornoah","Happy Monday! https://t.co/UV22ZwvoCL","Twitter for iPhone",913,60,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"538","46335511",2019-03-09 15:50:33,"Trevornoah","Wow! Born A Crime was released 2 years ago and has made its way back on the NYT best sellers list at #1. This is amazing! Thank you! 🙏🏾 https://t.co/1JRzTunN7Q","Twitter for iPhone",18633,1591,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"539","46335511",2019-03-08 19:17:58,"Trevornoah","Happy International Women's Day to all the Mothers, Sisters, Aunts, Daughters and most importantly my Gran.❤️ https://t.co/89JhWmSKdN","Twitter for iPhone",43073,2414,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"540","46335511",2019-03-08 17:53:14,"Trevornoah","The U.S. ranks shockingly low when it comes to gender equality. @DesiLydic heads overseas to figure out what America is doing wrong.

Desi Lydic: Abroad premieres May 13 on @ComedyCentral. https://t.co/BZDvBTgW1k","Twitter for iPhone",0,281,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"541","46335511",2019-03-07 15:18:49,"Trevornoah","On Thursday we throw it back. https://t.co/6k5oUVSKJk","Twitter for iPhone",624,54,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"542","46335511",2019-03-06 22:53:25,"Trevornoah","Trump just called Apple CEO Tim Cook “Tim Apple” https://t.co/gTHHtjWvc9","Twitter for iPhone",0,59349,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"543","46335511",2019-03-06 22:11:36,"Trevornoah","This is genius and one of the funniest things I've ever watched. https://t.co/jqE9oPb72U","Twitter for iPhone",3551,887,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"544","46335511",2019-03-06 22:03:16,"Trevornoah","I think Solskjaer is one of Alex Ferguson's horcruxes. 😳

#psgvsmun #MUFC #Psg","Twitter for iPhone",11334,3713,"psgvsmun","MUFC","Psg",NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"545","46335511",2019-03-05 16:27:29,"Trevornoah","😂🎥: @cesarmillan https://t.co/ykLBGEyuxD","Twitter for iPhone",9430,1938,NA,NA,NA,NA,NA,"und","New York, NY",2009-06-11 07:03:48,10717603
"546","46335511",2019-03-04 15:07:42,"Trevornoah","Not gonna lie @colione ’s insane robot camera had me feeling like James Bond. https://t.co/SfufrY2cCQ","Twitter for iPhone",14609,1838,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"547","46335511",2019-03-03 11:32:01,"Trevornoah","Boise Idaho, thank you so much for coming to the show with all that potato love. Hopefully next time we'll go night skiing 😜❤️.","Twitter for iPhone",2330,85,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"548","46335511",2019-03-02 19:45:15,"Trevornoah","It's amazing to me that my joke about the conflict in India and Pakistan trended more than the story of the actual conflict itself. Sometimes it seems like people are more offended by the jokes comedians make about an issue than the issue itself.","Twitter for iPhone",45702,7836,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"549","46335511",2019-03-02 19:41:42,"Trevornoah","Actually if you watch my stand up you'll see that I did make jokes after my mother was shot in the head. As a comedian I use comedy to process pain and discomfort in my world but I am sorry that this hurt you and others, that's not what I was trying to do. https://t.co/OuVnkHyIfG","Twitter for iPhone",21942,3878,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"550","46335511",2019-03-01 15:04:59,"Trevornoah","Every meal is my cheat meal! 

📸: @ruminasean https://t.co/dYmaRjAPUU","Twitter for iPhone",9774,404,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"551","46335511",2019-02-28 16:57:45,"Trevornoah","I just started typing “Don’t hate on the vuvuzela” and it auto corrected vuvuzela to cucumber. Which now I feel the strange need to also ask that you not hate on cucumbers!? 😂 https://t.co/xTEMAQbpIE","Twitter for iPhone",3872,296,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"552","46335511",2019-02-27 21:02:07,"Trevornoah","""How many times did you watch Black Panther before you realized Trevor Noah was the voice of the computer?"" https://t.co/vqB9UwFl9I","Twitter for iPhone",0,1367,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"553","46335511",2019-02-27 06:36:21,"Trevornoah","Attempting to battle rap my son... https://t.co/IlXz4dnsFk","Twitter for iPhone",0,67559,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"554","46335511",2019-02-27 04:47:12,"Trevornoah","Watch out @ladygaga and Bradley Cooper. You've got some competition!

#shallow 📸: @ruminasean https://t.co/PueXf6sZeH","Twitter for iPhone",14526,1281,"shallow",NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"555","46335511",2019-02-22 17:44:15,"Trevornoah","Coming this fall… The story of a poorly staged hate crime that rocked a nation: Jussie’s Lie https://t.co/iGXmETn8m6","Twitter for iPhone",0,11213,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"556","46335511",2019-02-22 03:49:15,"Trevornoah","Only a day after my birthday and I already feel like I look so much older 😭 📸: @ruminasean https://t.co/KkIU6ROLoI","Twitter for iPhone",19217,1000,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"557","46335511",2019-02-21 17:06:12,"Trevornoah","A little throwback for your Thursday. “Cellphones Are Robbing Us” Enjoy! https://t.co/vH502g3h4t","Twitter for iPhone",625,60,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
"558","46335511",2019-02-20 18:44:38,"Trevornoah",".@jaboukie has some thoughts on Jussie Smollett: https://t.co/0CJdKHjz6I","Twitter for iPhone",0,3429,NA,NA,NA,NA,NA,"en","New York, NY",2009-06-11 07:03:48,10717603
